parent_chembl_id,name,molecule_type,max_phase,first_approval,withdrawn_flag,canonical_smiles,standard_inchi,standard_inchi_key,full_mwt,mw_freebase,alogp,psa,hbd,hba,num_ro5_violations,n_approved_forms,approved_form_chembl_ids,approved_form_names,has_parent_smiles,bbb_martins_probability,bbb_positive,high_confidence_bbb,rdkit_parse_ok,n_fragments,multifragment_flag,elements,special_elements,other_elements,special_element_flag,other_element_flag,heavy_atoms,rotatable_bonds,torsion_gt32_flag,formal_charge,abs_formal_charge,mol_wt_rdkit,tpsa_rdkit,clogp_rdkit,hbd_rdkit,hba_rdkit,ring_count,manual_review_flag,technical_exclusion_reason,docking_compatible,pdbqt_file,vina_affinity_kcal_mol,status,pose_file,log_file,vina_rank
CHEMBL1200909,PREDNISOLONE TEBUTATE,Small molecule,4.0,1956.0,0,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C27H38O6/c1-24(2,3)14-22(31)33-15-21(30)27(32)11-9-19-18-7-6-16-12-17(28)8-10-25(16,4)23(18)20(29)13-26(19,27)5/h8,10,12,18-20,23,29,32H,6-7,9,11,13-15H2,1-5H3/t18-,19-,20-,23+,25-,26-,27-/m0/s1",HUMXXHTVHHLNRO-KAJVQRHHSA-N,458.6,458.6,3.54,100.9,2.0,6.0,0.0,1,CHEMBL1200909,PREDNISOLONE TEBUTATE,1,0.9360504031181336,True,True,True,1,False,C;O,,,False,False,33,4,False,0,0,458.5950000000002,100.90000000000002,3.5447000000000024,2,6,4,False,,True,ligands_pdbqt/CHEMBL1200909.pdbqt,2.041,completed,vina_screening_full/poses/CHEMBL1200909_out.pdbqt,vina_screening_full/logs/CHEMBL1200909.log,1259
CHEMBL91397,RUPATADINE,Small molecule,4.0,,0,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,"InChI=1S/C26H26ClN3/c1-18-13-19(16-28-15-18)17-30-11-8-20(9-12-30)25-24-7-6-23(27)14-22(24)5-4-21-3-2-10-29-26(21)25/h2-3,6-7,10,13-16H,4-5,8-9,11-12,17H2,1H3",WUZYKBABMWJHDL-UHFFFAOYSA-N,415.97,415.97,5.63,29.02,0.0,3.0,1.0,1,CHEMBL91397,RUPATADINE,1,0.9871325731277466,True,True,True,1,False,C;Cl;N,,,False,False,30,2,False,0,0,415.96800000000025,29.020000000000003,5.6349200000000055,0,3,5,False,,True,ligands_pdbqt/CHEMBL91397.pdbqt,2.067,completed,vina_screening_full/poses/CHEMBL91397_out.pdbqt,vina_screening_full/logs/CHEMBL91397.log,1260
CHEMBL251634,FLUOCORTOLONE,Small molecule,4.0,,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,"InChI=1S/C22H29FO4/c1-11-6-14-13-8-16(23)15-7-12(25)4-5-21(15,2)20(13)17(26)9-22(14,3)19(11)18(27)10-24/h4-5,7,11,13-14,16-17,19-20,24,26H,6,8-10H2,1-3H3/t11-,13+,14+,16+,17+,19-,20-,21+,22+/m1/s1",GAKMQHDJQHZUTJ-ULHLPKEOSA-N,376.47,376.47,2.64,74.6,2.0,4.0,0.0,1,CHEMBL251634,FLUOCORTOLONE,1,0.9904994130134582,True,True,True,1,False,C;F;O,,,False,False,27,2,False,0,0,376.4680000000002,74.6,2.6367000000000016,2,4,4,False,,True,ligands_pdbqt/CHEMBL251634.pdbqt,2.097,completed,vina_screening_full/poses/CHEMBL251634_out.pdbqt,vina_screening_full/logs/CHEMBL251634.log,1261
CHEMBL80,NALOXONE,Small molecule,4.0,1971.0,0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"InChI=1S/C19H21NO4/c1-2-8-20-9-7-18-15-11-3-4-12(21)16(15)24-17(18)13(22)5-6-19(18,23)14(20)10-11/h2-4,14,17,21,23H,1,5-10H2/t14-,17+,18+,19-/m1/s1",UZHSEJADLWPNLE-GRGSLBFTSA-N,327.38,327.38,1.3,70.0,2.0,5.0,0.0,3,CHEMBL1718;CHEMBL5315056;CHEMBL80,NALOXONE;NALOXONE HYDROCHLORIDE;NALOXONE HYDROCHLORIDE DIHYDRATE,1,0.9673144578933716,True,True,True,1,False,C;N;O,,,False,False,24,2,False,0,0,327.3800000000001,70.0,1.3014,2,5,5,False,,True,ligands_pdbqt/CHEMBL80.pdbqt,2.1,completed,vina_screening_full/poses/CHEMBL80_out.pdbqt,vina_screening_full/logs/CHEMBL80.log,1262
CHEMBL1200386,PREDNICARBATE,Small molecule,4.0,1991.0,0,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C27H36O8/c1-5-22(31)34-15-21(30)27(35-24(32)33-6-2)12-10-19-18-8-7-16-13-17(28)9-11-25(16,3)23(18)20(29)14-26(19,27)4/h9,11,13,18-20,23,29H,5-8,10,12,14-15H2,1-4H3/t18-,19-,20-,23+,25-,26-,27-/m0/s1",FNPXMHRZILFCKX-KAJVQRHHSA-N,488.58,488.58,3.7,116.2,1.0,8.0,0.0,1,CHEMBL1200386,PREDNICARBATE,1,0.9775890350341796,True,True,True,1,False,C;O,,,False,False,35,6,False,0,0,488.5770000000002,116.2,3.699300000000002,1,8,4,False,,True,ligands_pdbqt/CHEMBL1200386.pdbqt,2.104,completed,vina_screening_full/poses/CHEMBL1200386_out.pdbqt,vina_screening_full/logs/CHEMBL1200386.log,1263
CHEMBL2147777,TENELIGLIPTIN,Small molecule,4.0,,0,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,"InChI=1S/C22H30N6OS/c1-17-13-21(28(24-17)18-5-3-2-4-6-18)26-9-7-25(8-10-26)19-14-20(23-15-19)22(29)27-11-12-30-16-27/h2-6,13,19-20,23H,7-12,14-16H2,1H3/t19-,20-/m0/s1",WGRQANOPCQRCME-PMACEKPBSA-N,426.59,426.59,1.57,56.64,1.0,7.0,0.0,1,CHEMBL2147777,TENELIGLIPTIN,1,0.6525806903839111,True,False,True,1,False,C;N;O;S,,,False,False,30,4,False,0,0,426.5900000000002,56.64,1.5661200000000006,1,6,5,False,,True,ligands_pdbqt/CHEMBL2147777.pdbqt,2.161,completed,vina_screening_full/poses/CHEMBL2147777_out.pdbqt,vina_screening_full/logs/CHEMBL2147777.log,1264
CHEMBL655,MIDAZOLAM,Small molecule,4.0,1985.0,0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"InChI=1S/C18H13ClFN3/c1-11-21-9-13-10-22-18(14-4-2-3-5-16(14)20)15-8-12(19)6-7-17(15)23(11)13/h2-9H,10H2,1H3",DDLIGBOFAVUZHB-UHFFFAOYSA-N,325.77,325.77,4.32,30.18,0.0,3.0,0.0,2,CHEMBL1200420;CHEMBL655,MIDAZOLAM;MIDAZOLAM HYDROCHLORIDE,1,0.980596923828125,True,True,True,1,False,C;Cl;F;N,,,False,False,23,1,False,0,0,325.77400000000006,30.18,4.324220000000002,0,2,4,False,,True,ligands_pdbqt/CHEMBL655.pdbqt,2.166,completed,vina_screening_full/poses/CHEMBL655_out.pdbqt,vina_screening_full/logs/CHEMBL655.log,1265
CHEMBL516,CYPROHEPTADINE,Small molecule,4.0,1961.0,0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,"InChI=1S/C21H21N/c1-22-14-12-18(13-15-22)21-19-8-4-2-6-16(19)10-11-17-7-3-5-9-20(17)21/h2-11H,12-15H2,1H3",JJCFRYNCJDLXIK-UHFFFAOYSA-N,287.41,287.41,4.7,3.24,0.0,1.0,0.0,2,CHEMBL1716;CHEMBL516,CYPROHEPTADINE;CYPROHEPTADINE HYDROCHLORIDE,1,0.9978493332862854,True,True,True,1,False,C;N,,,False,False,22,0,False,0,0,287.4060000000001,3.24,4.697900000000004,0,1,4,False,,True,ligands_pdbqt/CHEMBL516.pdbqt,2.197,completed,vina_screening_full/poses/CHEMBL516_out.pdbqt,vina_screening_full/logs/CHEMBL516.log,1266
CHEMBL2103855,TELOTRISTAT,Small molecule,4.0,,0,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,"InChI=1S/C25H22ClF3N6O3/c1-13-8-9-35(34-13)20-11-16(26)6-7-17(20)22(25(27,28)29)38-21-12-19(32-24(31)33-21)15-4-2-14(3-5-15)10-18(30)23(36)37/h2-9,11-12,18,22H,10,30H2,1H3,(H,36,37)(H2,31,32,33)/t18-,22+/m0/s1",NCLGDOBQAWBXRA-PGRDOPGGSA-N,546.94,546.94,4.51,142.17,3.0,8.0,1.0,1,CHEMBL2103855,TELOTRISTAT,1,0.6216585993766784,True,False,True,1,False,C;Cl;F;N;O,,,False,False,38,8,False,0,0,546.9370000000002,142.17000000000002,4.510120000000002,3,7,4,False,,True,ligands_pdbqt/CHEMBL2103855.pdbqt,2.199,completed,vina_screening_full/poses/CHEMBL2103855_out.pdbqt,vina_screening_full/logs/CHEMBL2103855.log,1267
CHEMBL349803,PIRETANIDE,Small molecule,4.0,,0,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,"InChI=1S/C17H18N2O5S/c18-25(22,23)15-11-12(17(20)21)10-14(19-8-4-5-9-19)16(15)24-13-6-2-1-3-7-13/h1-3,6-7,10-11H,4-5,8-9H2,(H,20,21)(H2,18,22,23)",UJEWTUDSLQGTOA-UHFFFAOYSA-N,362.41,362.41,2.42,109.93,2.0,5.0,0.0,1,CHEMBL349803,PIRETANIDE,1,0.5530547618865966,True,False,True,1,False,C;N;O;S,,,False,False,25,5,False,0,0,362.407,109.93,2.4247000000000005,2,5,3,False,,True,ligands_pdbqt/CHEMBL349803.pdbqt,2.241,completed,vina_screening_full/poses/CHEMBL349803_out.pdbqt,vina_screening_full/logs/CHEMBL349803.log,1268
CHEMBL426084,SAMIDORPHAN,Small molecule,4.0,2021.0,0,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,"InChI=1S/C21H26N2O4/c22-19(26)15-4-3-13-9-16-21(27)6-5-14(24)10-20(21,17(13)18(15)25)7-8-23(16)11-12-1-2-12/h3-4,12,16,25,27H,1-2,5-11H2,(H2,22,26)/t16-,20-,21-/m1/s1",RYIDHLJADOKWFM-MAODMQOUSA-N,370.45,370.45,1.25,103.86,3.0,5.0,0.0,2,CHEMBL2105749;CHEMBL426084,SAMIDORPHAN;SAMIDORPHAN L-MALATE,1,0.7998492121696472,True,False,True,1,False,C;N;O,,,False,False,27,3,False,0,0,370.4490000000002,103.86,1.2533999999999996,3,5,5,False,,True,ligands_pdbqt/CHEMBL426084.pdbqt,2.27,completed,vina_screening_full/poses/CHEMBL426084_out.pdbqt,vina_screening_full/logs/CHEMBL426084.log,1269
CHEMBL3936761,ZANUBRUTINIB,Small molecule,4.0,2019.0,0,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,"InChI=1S/C27H29N5O3/c1-2-23(33)31-16-13-18(14-17-31)22-12-15-29-27-24(26(28)34)25(30-32(22)27)19-8-10-21(11-9-19)35-20-6-4-3-5-7-20/h2-11,18,22,29H,1,12-17H2,(H2,28,34)/t22-/m0/s1",RNOAOAWBMHREKO-QFIPXVFZSA-N,471.56,471.56,4.22,102.48,2.0,6.0,0.0,1,CHEMBL3936761,ZANUBRUTINIB,1,0.7413736462593079,True,False,True,1,False,C;N;O,,,False,False,35,6,False,0,0,471.5610000000002,102.48000000000002,4.222600000000003,2,5,5,False,,True,ligands_pdbqt/CHEMBL3936761.pdbqt,2.302,completed,vina_screening_full/poses/CHEMBL3936761_out.pdbqt,vina_screening_full/logs/CHEMBL3936761.log,1270
CHEMBL3590187,CLASCOTERONE,Small molecule,4.0,2020.0,0,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,"InChI=1S/C24H34O5/c1-4-21(28)29-24(20(27)14-25)12-9-19-17-6-5-15-13-16(26)7-10-22(15,2)18(17)8-11-23(19,24)3/h13,17-19,25H,4-12,14H2,1-3H3/t17-,18+,19+,22+,23+,24+/m1/s1",GPNHMOZDMYNCPO-PDUMRIMRSA-N,402.53,402.53,3.77,80.67,1.0,5.0,0.0,1,CHEMBL3590187,CLASCOTERONE,1,0.8175040721893311,True,True,True,1,False,C;O,,,False,False,29,4,False,0,0,402.5310000000003,80.67000000000002,3.7717000000000014,1,5,4,False,,True,ligands_pdbqt/CHEMBL3590187.pdbqt,2.357,completed,vina_screening_full/poses/CHEMBL3590187_out.pdbqt,vina_screening_full/logs/CHEMBL3590187.log,1271
CHEMBL1200853,DYDROGESTERONE,Small molecule,4.0,1982.0,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,"InChI=1S/C21H28O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4-5,12,16-19H,6-11H2,1-3H3/t16-,17+,18-,19+,20+,21+/m0/s1",JGMOKGBVKVMRFX-HQZYFCCVSA-N,312.45,312.45,4.5,34.14,0.0,2.0,0.0,1,CHEMBL1200853,DYDROGESTERONE,1,0.940763020515442,True,True,True,1,False,C;O,,,False,False,23,1,False,0,0,312.4530000000001,34.14,4.499500000000004,0,2,4,False,,True,ligands_pdbqt/CHEMBL1200853.pdbqt,2.388,completed,vina_screening_full/poses/CHEMBL1200853_out.pdbqt,vina_screening_full/logs/CHEMBL1200853.log,1272
CHEMBL977,HYDROCORTISONE HEMISUCCINATE ANHYDROUS,Small molecule,4.0,1955.0,0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,"InChI=1S/C25H34O8/c1-23-9-7-15(26)11-14(23)3-4-16-17-8-10-25(32,24(17,2)12-18(27)22(16)23)19(28)13-33-21(31)6-5-20(29)30/h11,16-18,22,27,32H,3-10,12-13H2,1-2H3,(H,29,30)/t16-,17-,18-,22+,23-,24-,25-/m0/s1",VWQWXZAWFPZJDA-CGVGKPPMSA-N,462.54,462.54,2.2,138.2,3.0,7.0,0.0,2,CHEMBL1200495;CHEMBL977,HYDROCORTISONE HEMISUCCINATE ANHYDROUS;HYDROCORTISONE SODIUM SUCCINATE,1,0.5992248952388763,True,False,True,1,False,C;O,,,False,False,33,6,False,0,0,462.5390000000004,138.2,2.1973,3,7,4,False,,True,ligands_pdbqt/CHEMBL977.pdbqt,2.406,completed,vina_screening_full/poses/CHEMBL977_out.pdbqt,vina_screening_full/logs/CHEMBL977.log,1273
CHEMBL307261,ARTENIMOL,Small molecule,4.0,,0,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,"InChI=1S/C15H24O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-13,16H,4-7H2,1-3H3/t8-,9-,10+,11+,12+,13-,14-,15-/m1/s1",BJDCWCLMFKKGEE-ISOSDAIHSA-N,284.35,284.35,2.19,57.15,1.0,5.0,0.0,1,CHEMBL307261,ARTENIMOL,1,0.9688224554061888,True,True,True,1,False,C;O,,,False,False,20,0,False,0,0,284.352,57.150000000000006,2.1867,1,5,5,False,,True,ligands_pdbqt/CHEMBL307261.pdbqt,2.49,completed,vina_screening_full/poses/CHEMBL307261_out.pdbqt,vina_screening_full/logs/CHEMBL307261.log,1274
CHEMBL2107360,PALIPERIDONE PALMITATE,Small molecule,4.0,2009.0,0,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,"InChI=1S/C39H57FN4O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-36(45)47-34-17-16-24-44-38(34)41-29(2)32(39(44)46)23-27-43-25-21-30(22-26-43)37-33-20-19-31(40)28-35(33)48-42-37/h19-20,28,30,34H,3-18,21-27H2,1-2H3",VOMKSBFLAZZBOW-UHFFFAOYSA-N,664.91,664.91,9.11,90.46,0.0,8.0,2.0,1,CHEMBL2107360,PALIPERIDONE PALMITATE,1,0.983457088470459,True,True,True,1,False,C;F;N;O,,,False,False,48,19,False,0,0,664.9070000000002,90.46,9.113520000000005,0,7,5,False,,True,ligands_pdbqt/CHEMBL2107360.pdbqt,2.495,completed,vina_screening_full/poses/CHEMBL2107360_out.pdbqt,vina_screening_full/logs/CHEMBL2107360.log,1275
CHEMBL716,QUETIAPINE,Small molecule,4.0,1997.0,0,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2",URKOMYMAXPYINW-UHFFFAOYSA-N,383.52,383.52,2.86,48.3,1.0,6.0,0.0,2,CHEMBL3188993;CHEMBL716,QUETIAPINE;QUETIAPINE FUMARATE,1,0.9864781498908995,True,True,True,1,False,C;N;O;S,,,False,False,27,5,False,0,0,383.51700000000017,48.3,2.8560000000000016,1,6,4,False,,True,ligands_pdbqt/CHEMBL716.pdbqt,2.504,completed,vina_screening_full/poses/CHEMBL716_out.pdbqt,vina_screening_full/logs/CHEMBL716.log,1276
CHEMBL1568698,GANAXOLONE,Small molecule,4.0,2022.0,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,"InChI=1S/C22H36O2/c1-14(23)17-7-8-18-16-6-5-15-13-20(2,24)11-12-21(15,3)19(16)9-10-22(17,18)4/h15-19,24H,5-13H2,1-4H3/t15-,16-,17+,18-,19-,20+,21-,22+/m0/s1",PGTVWKLGGCQMBR-FLBATMFCSA-N,332.53,332.53,4.99,37.3,1.0,2.0,0.0,1,CHEMBL1568698,GANAXOLONE,1,0.8096597075462342,True,True,True,1,False,C;O,,,False,False,24,1,False,0,0,332.5280000000001,37.3,4.985300000000005,1,2,4,False,,True,ligands_pdbqt/CHEMBL1568698.pdbqt,2.509,completed,vina_screening_full/poses/CHEMBL1568698_out.pdbqt,vina_screening_full/logs/CHEMBL1568698.log,1277
CHEMBL3991065,ATOGEPANT,Small molecule,4.0,2021.0,0,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,"InChI=1S/C29H23F6N5O3/c1-13-16(22-18(30)4-5-19(31)23(22)32)8-20(26(42)40(13)12-29(33,34)35)38-25(41)15-7-14-9-28(10-21(14)37-11-15)17-3-2-6-36-24(17)39-27(28)43/h2-7,11,13,16,20H,8-10,12H2,1H3,(H,38,41)(H,36,39,43)/t13-,16-,20+,28+/m1/s1",QIVUCLWGARAQIO-OLIXTKCUSA-N,603.52,603.52,3.95,104.29,2.0,5.0,1.0,1,CHEMBL3991065,ATOGEPANT,1,0.902610981464386,True,True,True,1,False,C;F;N;O,,,False,False,43,4,False,0,0,603.5230000000003,104.29,3.9479000000000015,2,5,6,False,,True,ligands_pdbqt/CHEMBL3991065.pdbqt,2.532,completed,vina_screening_full/poses/CHEMBL3991065_out.pdbqt,vina_screening_full/logs/CHEMBL3991065.log,1278
CHEMBL635,PREDNISONE,Small molecule,4.0,1955.0,0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,"InChI=1S/C21H26O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-15,18,22,26H,3-4,6,8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",XOFYZVNMUHMLCC-ZPOLXVRWSA-N,358.43,358.43,1.77,91.67,2.0,5.0,0.0,1,CHEMBL635,PREDNISONE,1,0.7981616020202636,True,False,True,1,False,C;O,,,False,False,26,2,False,0,0,358.43400000000014,91.67,1.7658,2,5,4,False,,True,ligands_pdbqt/CHEMBL635.pdbqt,2.575,completed,vina_screening_full/poses/CHEMBL635_out.pdbqt,vina_screening_full/logs/CHEMBL635.log,1279
CHEMBL215303,GARENOXACIN,Small molecule,4.0,2007.0,0,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,"InChI=1S/C23H20F2N2O4/c1-11-15-5-2-12(8-13(15)9-26-11)16-6-7-17-19(21(16)31-23(24)25)27(14-3-4-14)10-18(20(17)28)22(29)30/h2,5-8,10-11,14,23,26H,3-4,9H2,1H3,(H,29,30)/t11-/m1/s1",NJDRXTDGYFKORP-LLVKDONJSA-N,426.42,426.42,4.47,80.56,2.0,5.0,0.0,2,CHEMBL215303;CHEMBL3183451,GARENOXACIN;GARENOXACIN MESYLATE,1,0.7488092422485352,True,False,True,1,False,C;F;N;O,,,False,False,31,5,False,0,0,426.41900000000015,80.56000000000002,4.467200000000004,2,4,5,False,,True,ligands_pdbqt/CHEMBL215303.pdbqt,2.621,completed,vina_screening_full/poses/CHEMBL215303_out.pdbqt,vina_screening_full/logs/CHEMBL215303.log,1280
CHEMBL32,MOXIFLOXACIN,Small molecule,4.0,1999.0,0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,"InChI=1S/C21H24FN3O4/c1-29-20-17-13(19(26)14(21(27)28)9-25(17)12-4-5-12)7-15(22)18(20)24-8-11-3-2-6-23-16(11)10-24/h7,9,11-12,16,23H,2-6,8,10H2,1H3,(H,27,28)/t11-,16+/m0/s1",FABPRXSRWADJSP-MEDUHNTESA-N,401.44,401.44,2.37,83.8,2.0,6.0,0.0,2,CHEMBL1200735;CHEMBL32,MOXIFLOXACIN;MOXIFLOXACIN HYDROCHLORIDE,1,0.5779670834541321,True,False,True,1,False,C;F;N;O,,,False,False,29,4,False,0,0,401.4380000000002,83.80000000000001,2.3705000000000007,2,5,5,False,,True,ligands_pdbqt/CHEMBL32.pdbqt,2.624,completed,vina_screening_full/poses/CHEMBL32_out.pdbqt,vina_screening_full/logs/CHEMBL32.log,1281
CHEMBL485,CODEINE,Small molecule,4.0,1952.0,1,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,"InChI=1S/C18H21NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3-6,11-13,17,20H,7-9H2,1-2H3/t11-,12+,13-,17-,18-/m0/s1",OROGSEYTTFOCAN-DNJOTXNNSA-N,299.37,299.37,1.5,41.93,1.0,4.0,0.0,4,CHEMBL1201463;CHEMBL4297091;CHEMBL485;CHEMBL6067642,CODEINE;CODEINE PHOSPHATE;CODEINE POLISTIREX;CODEINE SULFATE,1,0.9861769199371336,True,True,True,1,False,C;N;O,,,False,False,22,1,False,0,0,299.3700000000001,41.93,1.5011,1,4,5,False,,True,ligands_pdbqt/CHEMBL485.pdbqt,2.691,completed,vina_screening_full/poses/CHEMBL485_out.pdbqt,vina_screening_full/logs/CHEMBL485.log,1282
CHEMBL1477,CERIVASTATIN,Small molecule,4.0,1997.0,1,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"InChI=1S/C26H34FNO5/c1-15(2)25-21(11-10-19(29)12-20(30)13-23(31)32)24(17-6-8-18(27)9-7-17)22(14-33-5)26(28-25)16(3)4/h6-11,15-16,19-20,29-30H,12-14H2,1-5H3,(H,31,32)/b11-10+/t19-,20-/m1/s1",SEERZIQQUAZTOL-ANMDKAQQSA-N,459.56,459.56,4.88,99.88,3.0,5.0,0.0,2,CHEMBL1200563;CHEMBL1477,CERIVASTATIN;CERIVASTATIN SODIUM,1,0.7131024479866028,True,False,True,1,False,C;F;N;O,,,False,False,33,11,False,0,0,459.5580000000002,99.88,4.8807000000000045,3,5,2,False,,True,ligands_pdbqt/CHEMBL1477.pdbqt,2.696,completed,vina_screening_full/poses/CHEMBL1477_out.pdbqt,vina_screening_full/logs/CHEMBL1477.log,1283
CHEMBL1683,HYDROCORTISONE BUTYRATE,Small molecule,4.0,1982.0,0,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C25H36O6/c1-4-5-21(30)31-25(20(29)14-26)11-9-18-17-7-6-15-12-16(27)8-10-23(15,2)22(17)19(28)13-24(18,25)3/h12,17-19,22,26,28H,4-11,13-14H2,1-3H3/t17-,18-,19-,22+,23-,24-,25-/m0/s1",BMCQMVFGOVHVNG-TUFAYURCSA-N,432.56,432.56,3.13,100.9,2.0,6.0,0.0,1,CHEMBL1683,HYDROCORTISONE BUTYRATE,1,0.8960192680358887,True,True,True,1,False,C;O,,,False,False,31,5,False,0,0,432.5570000000002,100.90000000000002,3.132600000000002,2,6,4,False,,True,ligands_pdbqt/CHEMBL1683.pdbqt,2.699,completed,vina_screening_full/poses/CHEMBL1683_out.pdbqt,vina_screening_full/logs/CHEMBL1683.log,1284
CHEMBL1200865,LOTEPREDNOL ETABONATE,Small molecule,4.0,1998.0,0,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"InChI=1S/C24H31ClO7/c1-4-30-21(29)32-24(20(28)31-13-25)10-8-17-16-6-5-14-11-15(26)7-9-22(14,2)19(16)18(27)12-23(17,24)3/h7,9,11,16-19,27H,4-6,8,10,12-13H2,1-3H3/t16-,17-,18-,19+,22-,23-,24-/m0/s1",DMKSVUSAATWOCU-HROMYWEYSA-N,466.96,466.96,3.92,99.13,1.0,7.0,0.0,1,CHEMBL1200865,LOTEPREDNOL ETABONATE,1,0.9770898461341858,True,True,True,1,False,C;Cl;O,,,False,False,32,4,False,0,0,466.95800000000025,99.13,3.9165000000000014,1,7,4,False,,True,ligands_pdbqt/CHEMBL1200865.pdbqt,2.736,completed,vina_screening_full/poses/CHEMBL1200865_out.pdbqt,vina_screening_full/logs/CHEMBL1200865.log,1285
CHEMBL53,APOMORPHINE,Small molecule,4.0,2001.0,0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,"InChI=1S/C17H17NO2/c1-18-8-7-10-3-2-4-12-15(10)13(18)9-11-5-6-14(19)17(20)16(11)12/h2-6,13,19-20H,7-9H2,1H3/t13-/m1/s1",VMWNQDUVQKEIOC-CYBMUJFWSA-N,267.33,267.33,2.85,43.7,2.0,3.0,0.0,2,CHEMBL3187985;CHEMBL53,APOMORPHINE;APOMORPHINE HYDROCHLORIDE,1,0.9758013129234314,True,True,True,1,False,C;N;O,,,False,False,20,0,False,0,0,267.328,43.7,2.8499000000000025,2,3,4,False,,True,ligands_pdbqt/CHEMBL53.pdbqt,2.758,completed,vina_screening_full/poses/CHEMBL53_out.pdbqt,vina_screening_full/logs/CHEMBL53.log,1286
